route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,jp_parent_route_id
sankobus_54_54201_1_20260314,9330001006723,,南関上町→坂下～北稜高校前→玉名駅前,,3,,,,54
sankobus_56_56030_1_20260314,9330001006723,,31：本渡バスセンター→五和小中学校前～鬼池港→富岡港,,3,,,,56
sankobus_56_56031_1_20260314,9330001006723,,30：富岡港→鬼池港～五和小中学校前→本渡バスセンター,,3,,,,56
sankobus_56_56040_1_20260314,9330001006723,,33：本渡バスセンター→天草警察署総合庁舎前～セントラル→鬼池港,,3,,,,56
sankobus_56_56041_1_20260314,9330001006723,,32：鬼池港→セントラル病院前～天草警察署総合→本渡バスセンター,,3,,,,56
sankobus_57_57160_1_20260314,9330001006723,,52：早浦橋→牛深港～→牛深産交,,3,,,,57
sankobus_57_57161_1_20260314,9330001006723,,53：牛深産交→牛深港～→早浦橋,,3,,,,57
sankobus_57_57170_1_20260314,9330001006723,,本渡バスセンター→かかしの里～一町田中央→牛深市民病院,,3,,,,57
sankobus_57_57171_1_20260314,9330001006723,,牛深市民病院→一町田中央～かかしの里→本渡バスセンター,,3,,,,57
sankobus_58_58130_1_20260314,9330001006723,,51：本渡バスセンター→楠浦～上平→山の浦,,3,,,,58
sankobus_58_58131_1_20260314,9330001006723,,50：山の浦→上平～楠浦→本渡バスセンター,,3,,,,58
sankobus_58_58140_1_20260314,9330001006723,,54：下平→久玉～牛深産交→牛深市民病院,,3,,,,58
sankobus_58_58141_1_20260314,9330001006723,,55：牛深市民病院→牛深産交～久玉→下平,,3,,,,58
sankobus_59_59140_1_20260314,9330001006723,,下田温泉→崎津～高浜上河内→河浦車庫,,3,,,,59
sankobus_59_59141_1_20260314,9330001006723,,河浦車庫→高浜上河内～崎津→下田温泉,,3,,,,59
sankobus_60_60230_1_20260314,9330001006723,,本渡バスセンター→上津浦旧道～大浦旧道→松島,,3,,,,60
sankobus_60_60231_1_20260314,9330001006723,,7：松島→大浦旧道～上津浦旧道→本渡バスセンター,,3,,,,60
sankobus_60_60240_1_20260314,9330001006723,,6：本渡バスセンター→上津浦旧道～有明温泉→松島,,3,,,,60
sankobus_60_60241_1_20260314,9330001006723,,5：松島→大浦旧道～有明温泉→本渡バスセンター,,3,,,,60
sankobus_60_60271_1_20260314,9330001006723,,9：松島→大浦新道～上津浦新道→本渡バスセンター,,3,,,,60
sankobus_61_61200_1_20260314,9330001006723,,教良木→知十～上天草高校前→さんぱーる,,3,,,,61
sankobus_61_61201_1_20260314,9330001006723,,さんぱーる→上天草高校前～知十→教良木,,3,,,,61
sankobus_61_61220_1_20260314,9330001006723,,12：本渡バスセンター→浦～教良木→松島,,3,,,,61
sankobus_61_61221_1_20260314,9330001006723,,11：松島→教良木～浦→本渡バスセンター,,3,,,,61
sankobus_61_61230_1_20260314,9330001006723,,14：本渡バスセンター→栖本中倉岳校→新町団地,,3,,,,61
sankobus_61_61231_1_20260314,9330001006723,,13：新町団地→倉岳校栖本中→本渡バスセンター,,3,,,,61
sankobus_61_61240_1_20260314,9330001006723,,11：新町団地→倉岳校前～下柿塚→本渡バスセンター,,3,,,,61
sankobus_61_61241_1_20260314,9330001006723,,12：本渡バスセンター→下柿塚～倉岳校前→新町団地,,3,,,,61
sankobus_62_62260_1_20260314,9330001006723,,45：本渡バスセンター→イオン前～仮俣→下田温泉,,3,,,,62
sankobus_62_62261_1_20260314,9330001006723,,44：下田温泉→仮俣～イオン前→本渡バスセンター,,3,,,,62
sankobus_62_62311_1_20260314,9330001006723,,高浜上河内→仮俣～イオン前→本渡バスセンター,,3,,,,62
sankobus_62_62321_1_20260314,9330001006723,,本渡バスセンター→イオン前・仮俣→高浜上河内,,3,,,,62
sankobus_68_68090_1_20260314,9330001006723,,1：道の駅たのうら→佐敷～津奈木駅→水俣産交,,3,,,,68
sankobus_68_68091_1_20260314,9330001006723,,1：水俣産交→津奈木駅～佐敷→道の駅たのうら,,3,,,,68
sankobus_68_68100_1_20260314,9330001006723,,11：八代市役所前→ハーモニーホ～日奈久→道の駅たのうら,,3,,,,68
sankobus_68_68101_1_20260314,9330001006723,,11：道の駅たのうら→日奈久～ハーモニーホ→八代市役所前,,3,,,,68
sankobus_68_68120_1_20260314,9330001006723,,道の駅たのうら→→佐敷駅前,,3,,,,68
sankobus_68_68131_1_20260314,9330001006723,,水俣産交→津奈木駅→佐敷駅前,,3,,,,68
sankobus_69_69120_1_20260314,9330001006723,,1：玉名市役所前→金山～桜山団地上→バスセンター（荒尾）,,3,,,,69
sankobus_69_69121_1_20260314,9330001006723,,1：バスセンター（荒尾）→桜山団地上～金山→玉名市役所前,,3,,,,69
sankobus_69_69130_1_20260314,9330001006723,,31：イオンタウン→荒尾市役所前～桜山→バスセンター（荒尾）,,3,,,,69
sankobus_69_69131_1_20260314,9330001006723,,31：バスセンター（荒尾）→桜山～荒尾市役所前→イオンタウン,,3,,,,69
sankobus_70_70090_1_20260314,9330001006723,,11：バスセンター（荒尾）→グリーンラン～一小下→荒尾駅前,,3,,,,70
sankobus_70_70091_1_20260314,9330001006723,,11：荒尾駅前→一小下～グリーンラン→バスセンター（荒尾）,,3,,,,70
sankobus_70_70110_1_20260314,9330001006723,,8：荒尾四ツ山→市役所前～有明医療センター→八幡台一丁目,,3,,,,70
sankobus_70_70111_1_20260314,9330001006723,,8：八幡台一丁目→有明医療センター～市役所前→荒尾四ツ山,,3,,,,70
sankobus_71_71040_1_20260314,9330001006723,,12：バスセンター（荒尾）→有明医療センター～東屋形→バスセンター（荒尾）,,3,,,,71
sankobus_71_71041_1_20260314,9330001006723,,12：バスセンター（荒尾）→東屋形～有明医療センター→バスセンター（荒尾）,,3,,,,71
sankobus_72_72090_1_20260314,9330001006723,,5：バスセンター（荒尾）→有明医療センター～倉掛→バスセンター（荒尾）,,3,,,,72
sankobus_72_72091_1_20260314,9330001006723,,5：バスセンター（荒尾）→倉掛～有明医療センター→バスセンター（荒尾）,,3,,,,72
sankobus_75_75040_1_20260314,9330001006723,,小国産交前→ステーション～小国中央→黒川,,3,,,,75
sankobus_75_75041_1_20260314,9330001006723,,黒川→小国中央～ステーション→小国産交前,,3,,,,75
sankobus_75_75060_1_20260314,9330001006723,,ゆうステーション→黒川～満願寺入口→ゆうステーション,,3,,,,75
sankobus_75_75061_1_20260314,9330001006723,,ゆうステーション→満願寺入口～黒川→ゆうステーション,,3,,,,75
sankobus_81_81120_1_20260314,9330001006723,,ゆうステーション→切原～簗瀬→杖立,,3,,,,81
sankobus_81_81121_1_20260314,9330001006723,,杖立→簗瀬～切原→ゆうステーション,,3,,,,81
sankobus_81_81490_1_20260314,9330001006723,,1：阿蘇駅前→道尻～宮地→阿蘇駅前,,3,,,,81
sankobus_81_81491_1_20260314,9330001006723,,2：阿蘇駅前→宮地～道尻→阿蘇駅前,,3,,,,81
sankobus_81_81500_1_20260314,9330001006723,,1：阿蘇医療センター→道尻～宮地→阿蘇駅前,,3,,,,81
sankobus_81_81501_1_20260314,9330001006723,,2：阿蘇駅前→宮地～道尻→阿蘇医療センター,,3,,,,81
sankobus_82_82380_1_20260314,9330001006723,,4：阿蘇駅前→山田～内牧→阿蘇駅前,,3,,,,82
sankobus_82_82381_1_20260314,9330001006723,,3：阿蘇駅前→内牧～山田→阿蘇駅前,,3,,,,82
sankobus_82_82390_1_20260314,9330001006723,,3：阿蘇医療センター→山田～宮地→阿蘇駅前,,3,,,,82
sankobus_82_82391_1_20260314,9330001006723,,4：阿蘇駅前→宮地～山田→阿蘇医療センター,,3,,,,82
sankobus_84_84480_1_20260314,9330001006723,,阿蘇駅前→みやはら~内牧(阿蘇医療センター経由)→阿蘇駅前.,,3,,,,84
sankobus_84_84481_1_20260314,9330001006723,,阿蘇駅前→内牧~みやはら(阿蘇医療センター経由)→阿蘇駅前.,,3,,,,84
sankobus_84_84490_1_20260314,9330001006723,,阿蘇駅前→みやはら～内牧→阿蘇駅前,,3,,,,84
sankobus_84_84491_1_20260314,9330001006723,,阿蘇駅前→内牧～みやはら→阿蘇駅前,,3,,,,84
sankobus_86_86100_1_20260314,9330001006723,,フレイン高森店→河原～高森町役場前→高森中央,,3,,,,86
sankobus_86_86410_1_20260314,9330001006723,,フレイン高森店→ロッキー～阿蘇096区前→高森中央,,3,,,,86
sankobus_86_86530_1_20260314,9330001006723,,高森駅前→梅香苑前～大道→高森中央,,3,,,,86
sankobus_86_86580_1_20260314,9330001006723,,高森駅前→洗川～馬渡→高森中央,,3,,,,86
sankobus_86_86600_1_20260314,9330001006723,,高森駅前→熊野座神社入口～洗川→高森中央,,3,,,,86
sankobus_86_86610_1_20260314,9330001006723,,フレイン高森店→高森駅前～上色見熊野座神社→高森中央,,3,,,,86
sankobus_86_86620_1_20260314,9330001006723,,フレイン高森店→ロッキー～熊野座神社入口→高森中央,,3,,,,86
sankobus_86_86630_1_20260314,9330001006723,,高森中央→高森駅前→阿蘇096区前,,3,,,,86
sankobus_86_86640_1_20260314,9330001006723,,高森中央→すべの～ロッキー→高森中央,,3,,,,86
sankobus_86_86650_1_20260314,9330001006723,,高森中央→ロッキー～すべの→高森中央,,3,,,,86
sankobus_86_86660_1_20260314,9330001006723,,高森駅前→埋立～吉見神社前～ロッキー→高森中央,,3,,,,86
sankobus_86_86670_1_20260314,9330001006723,,フレイン高森店→猿丸～吉見神社～ロッキー→高森中央,,3,,,,86
sankobus_86_86680_1_20260314,9330001006723,,高森駅前→津留～ロッキー→高森中央,,3,,,,86
sankobus_86_86690_1_20260314,9330001006723,,フレイン高森店→高森役場前～津留～ロッキー→高森中央,,3,,,,86
sankobus_86_86700_1_20260314,9330001006723,,高森駅前→小村入口～高尾野～ロッキー→高森中央,,3,,,,86
sankobus_86_86710_1_20260314,9330001006723,,フレイン高森店→ロッキー～中村（津留）～今村→高森中央,,3,,,,86
sankobus_86_86720_1_20260314,9330001006723,,高森駅前→→上色見熊野座神社入口,,3,,,,86
sankobus_86_86721_1_20260314,9330001006723,,上色見熊野座神社入口→→高森駅前,,3,,,,86
sankobus_87_87580_1_20260314,9330001006723,,8：阿蘇駅前→野営場前～草千里→阿蘇山上ターミナル,,3,,,,87
sankobus_87_87581_1_20260314,9330001006723,,8：阿蘇山上ターミナル→草千里～野営場前→阿蘇駅前,,3,,,,87
sankobus_87_87610_1_20260314,9330001006723,,阿蘇山上ターミナル→→火口,,3,,,,87
sankobus_87_87611_1_20260314,9330001006723,,火口→→阿蘇山上ターミナル,,3,,,,87
sankobus_89_89150_1_20260314,9330001006723,,田原坂ニュータウン→植木～来民バイパス→山鹿温泉,,3,,,,89
sankobus_94_94120_1_20260314,9330001006723,,玉名駅前→玉名高校前～北稜高校前→九州看護福祉大学前,,3,,,,94
sankobus_94_94121_1_20260314,9330001006723,,九州看護福祉大学前→玉名温泉北入～玉名高校前→玉名駅前,,3,,,,94
sankobus_94_94140_1_20260314,9330001006723,,玉名駅前→北稜高校前～看護福祉大学→新玉名駅,,3,,,,94
sankobus_94_94141_1_20260314,9330001006723,,新玉名駅→看護福祉大学～北稜高校前→玉名駅前,,3,,,,94
sankobus_96_96420_1_20260314,9330001006723,,高森中央→白川駅～瑠璃→立野駅,,3,,,,96
sankobus_96_96421_1_20260314,9330001006723,,立野駅→瑠璃～白川駅→高森中央,,3,,,,96
sankobus_96_96430_1_20260314,9330001006723,,高森中央→白川駅→立野駅,,3,,,,96
sankobus_96_96431_1_20260314,9330001006723,,立野駅→白川駅→高森中央,,3,,,,96
sankobus_96_96440_1_20260314,9330001006723,,高森中央→久木野→南阿蘇村役場,,3,,,,96
sankobus_96_96441_1_20260314,9330001006723,,南阿蘇村役場→久木野→高森中央,,3,,,,96
sankobus_99_99060_1_20260314,9330001006723,,木山→交通広場～木倉→御船,,3,,,,99
sankobus_99_99061_1_20260314,9330001006723,,御船→木倉～交通広場→木山,,3,,,,99
sankobus_100_100130_1_20260314,9330001006723,,宇土本町二丁目→山崎橋～堅志田→砥用中央,,3,,,,100
sankobus_100_100131_1_20260314,9330001006723,,砥用中央→堅志田～山崎橋→宇土本町二丁目,,3,,,,100
sankobus_100_100140_1_20260314,9330001006723,,松橋駅→堅志田～佐俣の湯→砥用中央,,3,,,,100
sankobus_100_100141_1_20260314,9330001006723,,砥用中央→佐俣の湯～堅志田→松橋駅,,3,,,,100
sankobus_101_101110_1_20260314,9330001006723,,三角産交→東港～赤瀬→宇土駅前,,3,,,,101
sankobus_101_101111_1_20260314,9330001006723,,宇土駅前→赤瀬～東港→三角産交,,3,,,,101
sankobus_102_102020_1_20260314,9330001006723,,さんぱーる→漁協前～→さんぱーる,,3,,,,102
sankobus_102_102021_1_20260314,9330001006723,,さんぱーる→上天草高校前～スパタラソ→さんぱーる,,3,,,,102
sankobus_102_102060_1_20260314,9330001006723,,さんぱーる→漁協前～瀬高→さんぱーる,,3,,,,102
sankobus_102_102061_1_20260314,9330001006723,,さんぱーる→瀬高～漁協前→さんぱーる,,3,,,,102
sankobus_104_104020_1_20260314,9330001006723,,さんぱーる→～南・野釜→さんぱーる,,3,,,,104
sankobus_104_104021_1_20260314,9330001006723,,さんぱーる→南・野釜～→さんぱーる,,3,,,,104
sankobus_106_106100_1_20260314,9330001006723,,9：八代市役所前→労災病院～種山→八農分校前,,3,,,,106
sankobus_106_106101_1_20260314,9330001006723,,9：八農分校前→種山～労災病院→八代市役所前,,3,,,,106
sankobus_106_106110_1_20260314,9330001006723,,8：八代市役所前→労災病院～鏡本町→種山,,3,,,,106
sankobus_106_106111_1_20260314,9330001006723,,8：種山→鏡本町～労災病院→八代市役所前,,3,,,,106
sankobus_107_107140_1_20260314,9330001006723,,12：八代市役所前→高田～敷川内→ウインズ八代,,3,,,,107
sankobus_107_107141_1_20260314,9330001006723,,12：ウインズ八代→高田～八代駅→八代市役所前,,3,,,,107
sankobus_107_107160_1_20260314,9330001006723,,12：八代市役所前→高田～敷川内→日奈久下西町,,3,,,,107
sankobus_107_107161_1_20260314,9330001006723,,12：日奈久下西町→敷川内～高田→八代市役所前,,3,,,,107
sankobus_112_112360_1_20260314,9330001006723,,6：八代駅前→市立八代支援～文政小学校前→宮原中央,,3,,,,112
sankobus_112_112361_1_20260314,9330001006723,,6：宮原中央→文政小学校前～ハーモニーホ→八代駅前,,3,,,,112
sankobus_115_115600_1_20260314,9330001006723,,3：つなぎ温泉前→新水俣駅～市役所前（水→水俣港,,3,,,,115
sankobus_115_115601_1_20260314,9330001006723,,3：水俣港→市役所前（水～新水俣駅→つなぎ温泉前,,3,,,,115
sankobus_115_115610_1_20260314,9330001006723,,2：つなぎ温泉前→新水俣駅～市役所前（水→水俣産交,,3,,,,115
sankobus_115_115611_1_20260314,9330001006723,,2：水俣産交→市役所前（水～新水俣駅→つなぎ温泉前,,3,,,,115
sankobus_117_117580_1_20260314,9330001006723,,水俣駅前→→葛彩館,,3,,,,117
sankobus_117_117581_1_20260314,9330001006723,,葛彩館→→水俣駅前,,3,,,,117
sankobus_117_117590_1_20260314,9330001006723,,水俣駅前→→大川公民館前,,3,,,,117
sankobus_117_117591_1_20260314,9330001006723,,大川公民館前→→水俣駅前,,3,,,,117
sankobus_118_118040_1_20260314,9330001006723,,R1：八代産交→右回～萩原→八代産交,,3,,,,118
sankobus_118_118041_1_20260314,9330001006723,,L1：八代産交→左回～上日置→八代産交,,3,,,,118
sankobus_118_118050_1_20260314,9330001006723,,R2：八代産交→右回～北部中央公園→八代産交,,3,,,,118
sankobus_118_118051_1_20260314,9330001006723,,L2：八代産交→左廻り～田中北町→八代産交,,3,,,,118
sankobus_119_119540_1_20260314,9330001006723,,水俣駅前→→中屋敷,,3,,,,119
sankobus_119_119541_1_20260314,9330001006723,,中屋敷→→水俣駅前,,3,,,,119
sankobus_120_120720_1_20260314,9330001006723,,茂道漁港→→頭石,,3,,,,120
sankobus_120_120721_1_20260314,9330001006723,,頭石→→茂道漁港,,3,,,,120
sankobus_120_120730_1_20260314,9330001006723,,茂道漁港→→招川内,,3,,,,120
sankobus_120_120731_1_20260314,9330001006723,,招川内→→茂道漁港,,3,,,,120
sankobus_120_120740_1_20260314,9330001006723,,茂道漁港→→招川内,,3,,,,120
sankobus_120_120741_1_20260314,9330001006723,,招川内→→茂道漁港,,3,,,,120
sankobus_121_121471_1_20260314,9330001006723,,水俣市役所→→水俣駅前,,3,,,,121
sankobus_121_121480_1_20260314,9330001006723,,木臼野上→→水俣市役所,,3,,,,121
sankobus_121_121481_1_20260314,9330001006723,,水俣市役所→→木臼野上,,3,,,,121
sankobus_122_122410_1_20260314,9330001006723,,水俣駅前→→湯の児,,3,,,,122
sankobus_122_122411_1_20260314,9330001006723,,湯の児→→水俣駅前,,3,,,,122
sankobus_123_123120_1_20260314,9330001006723,,人吉産交→下林～→石水寺入口,,3,,,,123
sankobus_123_123121_1_20260314,9330001006723,,石水寺入口→下林～→人吉産交,,3,,,,123
sankobus_123_123140_1_20260314,9330001006723,,人吉産交→中神～→石水寺入口,,3,,,,123
sankobus_123_123141_1_20260314,9330001006723,,石水寺入口→中神～→人吉産交,,3,,,,123
sankobus_123_123200_1_20260314,9330001006723,,石水寺入口→→神瀬福祉センターたかおと前,,3,,,,123
sankobus_123_123201_1_20260314,9330001006723,,神瀬福祉センターたかおと前→→石水寺入口,,3,,,,123
sankobus_123_123210_1_20260314,9330001006723,,人吉産交→医療センター～下林→石水寺入口,,3,,,,123
sankobus_123_123211_1_20260314,9330001006723,,石水寺入口→下林～医療センター→人吉産交,,3,,,,123
sankobus_123_123220_1_20260314,9330001006723,,人吉産交→医療センター～中神→石水寺入口,,3,,,,123
sankobus_123_123221_1_20260314,9330001006723,,石水寺入口→中神～医療センター→人吉産交,,3,,,,123
sankobus_123_123230_1_20260314,9330001006723,,人吉産交→医療センター～中神町段→涼水戸温泉前,,3,,,,123
sankobus_123_123231_1_20260314,9330001006723,,涼水戸温泉前→中神町段～医療センター→人吉産交,,3,,,,123
sankobus_123_123260_1_20260314,9330001006723,,人吉産交→木上学校→多良木駅前,,3,,,,123
sankobus_123_123261_1_20260314,9330001006723,,多良木駅前→木上学校前→人吉産交,,3,,,,123
sankobus_123_123271_1_20260314,9330001006723,,多良木駅前→球磨支援学校・木上→人吉産交,,3,,,,123
sankobus_124_124700_1_20260314,9330001006723,,人吉産交→川村駅入口～茶湯里温泉→上田代（相良）,,3,,,,124
sankobus_124_124701_1_20260314,9330001006723,,上田代（相良）→茶湯里温泉～川村駅入口→人吉産交,,3,,,,124
sankobus_124_124710_1_20260314,9330001006723,,人吉産交→川村駅入口～柳瀬→上田代（相良）,,3,,,,124
sankobus_124_124711_1_20260314,9330001006723,,上田代（相良）→柳瀬～川村駅入口→人吉産交,,3,,,,124
sankobus_124_124730_1_20260314,9330001006723,,人吉産交→変電所～大谷→頭地,,3,,,,124
sankobus_124_124731_1_20260314,9330001006723,,頭地→大谷～変電所→人吉産交,,3,,,,124
sankobus_125_125330_1_20260314,9330001006723,,人吉産交→瓦屋町～馬草野→尾曲,,3,,,,125
sankobus_125_125331_1_20260314,9330001006723,,尾曲→馬草野～瓦屋町→人吉産交,,3,,,,125
sankobus_126_126321_1_20260314,9330001006723,,人吉産交→七地循環～→人吉産交,,3,,,,126
sankobus_126_126350_1_20260314,9330001006723,,人吉産交→医療センター～西瀬団地前→小柿公民館前,,3,,,,126
sankobus_126_126351_1_20260314,9330001006723,,小柿公民館前→西瀬団地前～医療センター→人吉産交,,3,,,,126
sankobus_127_127240_1_20260314,9330001006723,,人吉産交→木上学校前～多良木→湯の前駅前,,3,,,,127
sankobus_127_127241_1_20260314,9330001006723,,湯の前駅前→多良木～木上学校前→人吉産交,,3,,,,127
sankobus_127_127260_1_20260314,9330001006723,,人吉産交→木上学校前～多良木→湯の前駅,,3,,,,127
sankobus_127_127261_1_20260314,9330001006723,,湯の前駅→木上～多良木～湯前駅→人吉産交,,3,,,,127
sankobus_128_128430_1_20260314,9330001006723,,水会役場前→→柳原,,3,,,,128
sankobus_128_128431_1_20260314,9330001006723,,柳原→→水会役場前,,3,,,,128
sankobus_128_128440_1_20260314,9330001006723,,水上役場前→→古屋敷,,3,,,,128
sankobus_128_128441_1_20260314,9330001006723,,古屋敷→→水上役場前,,3,,,,128
sankobus_129_129700_1_20260314,9330001006723,,人吉産交→西村～多良木→市房登山口,,3,,,,129
sankobus_129_129701_1_20260314,9330001006723,,市房登山口→多良木～西村→人吉産交,,3,,,,129
sankobus_129_129710_1_20260314,9330001006723,,人吉産交→医療～西村→市房登山口,,3,,,,129
sankobus_129_129711_1_20260314,9330001006723,,市房登山口→医療～西村→人吉産交,,3,,,,129
sankobus_129_129720_1_20260314,9330001006723,,人吉産交→医療センター～西村→多良木駅前,,3,,,,129
sankobus_129_129721_1_20260314,9330001006723,,多良木駅前→西村～医療センター→人吉産交,,3,,,,129
sankobus_129_129730_1_20260314,9330001006723,,人吉産交→西村→多良木駅前,,3,,,,129
sankobus_129_129731_1_20260314,9330001006723,,多良木駅前→西村→人吉産交,,3,,,,129
sankobus_129_129741_1_20260314,9330001006723,,市房登山口→多良木～西村～支援→人吉産交,,3,,,,129
sankobus_129_129750_1_20260314,9330001006723,,人吉産交→医療センター～西村～球磨支援学校→市房登山口,,3,,,,129
sankobus_129_129751_1_20260314,9330001006723,,市房登山口→球磨支援学校～西村～医療センター→人吉産交,,3,,,,129
sankobus_129_129760_1_20260314,9330001006723,,人吉産交→医療C～西村～支援学校～多良駅→多良木駅前,,3,,,,129
sankobus_129_129761_1_20260314,9330001006723,,多良木駅前→球磨支援学校～西村～医療センター→人吉産交,,3,,,,129
sankobus_129_129770_1_20260314,9330001006723,,人吉産交→西村～球磨支援学校→多良木駅前,,3,,,,129
sankobus_130_130080_1_20260314,9330001006723,,人吉ＩＣ乗降口→～→人吉駅前,,3,,,,130
sankobus_130_130081_1_20260314,9330001006723,,人吉駅前→～→人吉ＩＣ乗降口,,3,,,,130
sankobus_130_130091_1_20260314,9330001006723,,人吉駅前→→人吉ＩＣ乗降口,,3,,,,130
sankobus_130_130120_1_20260314,9330001006723,,人吉ＩＣ乗降口→九日町～医療センター→人吉駅前,,3,,,,130
sankobus_130_130121_1_20260314,9330001006723,,人吉駅前→医療センター～九日町→人吉ＩＣ乗降口,,3,,,,130
sankobus_130_130131_1_20260314,9330001006723,,人吉駅前→医療センター～球磨川下り発船場→人吉ＩＣ乗降口,,3,,,,130
sankobus_131_131090_1_20260314,9330001006723,,三角産交→岩谷入口～大矢野庁舎前→さんぱーる,,3,,,,131
sankobus_131_131091_1_20260314,9330001006723,,さんぱーる→大矢野庁舎前～岩谷入口→三角産交,,3,,,,131
sankobus_131_131100_1_20260314,9330001006723,,三角病院・防災拠点センター→岩谷入口～大矢野庁舎前→さんぱーる,,3,,,,131
sankobus_131_131101_1_20260314,9330001006723,,さんぱーる→大矢野庁舎前～岩谷入口→三角病院・防災拠点センター,,3,,,,131
sankobus_131_131270_1_20260314,9330001006723,,さんぱーる→大矢野庁舎前～三角西港→三角産交,,3,,,,131
sankobus_131_131271_1_20260314,9330001006723,,三角産交→三角西港～大矢野庁舎前→さんぱーる,,3,,,,131
sankobus_132_132110_1_20260314,9330001006723,,16：本渡バスセンター→下浦ＢＰ金焼→栖本病院前,,3,,,,132
sankobus_132_132111_1_20260314,9330001006723,,15：栖本病院前→金焼下浦ＢＰ→本渡バスセンター,,3,,,,132
sankobus_133_133540_1_20260314,9330001006723,,さんぱーる→松島～新道牟田漁港→赤崎（天草・池の浦）,,3,,,,133
sankobus_133_133541_1_20260314,9330001006723,,赤崎（天草・池の浦）→新道牟田漁港～松島→さんぱーる,,3,,,,133
sankobus_134_134040_1_20260314,9330001006723,,35：本渡バスセンター→天草拓心高校入口～手野→通詞島,,3,,,,134
sankobus_134_134041_1_20260314,9330001006723,,34：通詞島→手野～天草拓心高校入口→本渡バスセンター,,3,,,,134
sankobus_138_138050_1_20260314,9330001006723,,本渡バスセンター→楠浦～元浦→新和支所,,3,,,,138
sankobus_138_138051_1_20260314,9330001006723,,新和支所→元浦～楠浦→本渡バスセンター,,3,,,,138
sankobus_141_141020_1_20260314,9330001006723,,本渡バスセンター→天草市役所前～今釜→天草空港,,3,,,,141
sankobus_141_141021_1_20260314,9330001006723,,天草空港→今釜～天草市役所前→本渡バスセンター,,3,,,,141
sankobus_141_141100_1_20260314,9330001006723,,22：本渡バスセンター→水の平～箱の水→本渡バスセンター,,3,,,,141
sankobus_141_141101_1_20260314,9330001006723,,20：本渡バスセンター→箱の水～水の平→本渡バスセンター,,3,,,,141
sankobus_141_141120_1_20260314,9330001006723,,23：本渡バスセンター→水の平～ここらす→本渡バスセンター,,3,,,,141
sankobus_141_141121_1_20260314,9330001006723,,21：本渡バスセンター→ここらす～水の平→本渡バスセンター,,3,,,,141
sankobus_141_141130_1_20260314,9330001006723,,本渡バスセンター→右循環→本渡バスセンター,,3,,,,141
sankobus_141_141131_1_20260314,9330001006723,,本渡バスセンター→左循環→本渡バスセンター,,3,,,,141
sankobus_144_144261_1_20260314,9330001006723,,23：荒尾バスセンター→清里校前～牛水下→バスセンター（荒尾）,,3,,,,144
sankobus_146_146090_1_20260314,9330001006723,,宇土シティモール南口→左回り→宇土シティモール南口,,3,,,,146
sankobus_146_146091_1_20260314,9330001006723,,宇土シティモール南口→右回り→宇土シティモール南口,,3,,,,146
sankobus_148_148100_1_20260314,9330001006723,,菊陽町役場→宮の上→菊陽町役場,,3,,,,148
sankobus_148_148101_1_20260314,9330001006723,,菊陽町役場→緑陽台→菊陽町役場,,3,,,,148
sankobus_148_148690_1_20260314,9330001006723,,曲手→→戸次上村,,3,,,,148
sankobus_148_148691_1_20260314,9330001006723,,戸次上村→→曲手,,3,,,,148
sankobus_150_150410_1_20260314,9330001006723,,L3：ゆめタウン（八代）→楠町～→ゆめタウン（八代）,,3,,,,150
sankobus_150_150411_1_20260314,9330001006723,,R3：ゆめタウン（八代）→旭中央～→ゆめタウン（八代）,,3,,,,150
sankobus_154_154110_1_20260314,9330001006723,,松橋駅→鏡四つ角～大村→八代市役所,,3,,,,154
sankobus_154_154111_1_20260314,9330001006723,,八代市役所→大村～鏡四つ角→松橋駅,,3,,,,154
sankobus_154_154120_1_20260314,9330001006723,,松橋駅→宮原～八代駅→八代産交,,3,,,,154
sankobus_154_154121_1_20260314,9330001006723,,八代産交→八代駅～宮原→松橋駅,,3,,,,154
sankobus_155_155031_1_20260314,9330001006723,,渡鹿四丁目→熊本整形～熊本駅前→田崎橋,,3,,,,155
sankobus_155_155041_1_20260314,9330001006723,,熊本駅前→通町直行便→市役所前,,3,,,,155
sankobus_155_155051_1_20260314,9330001006723,,東町中学西口→自衛隊～熊本駅前→田崎橋,,3,,,,155
sankobus_165_165010_1_20260314,9330001006723,,玉名駅前→春出ループ橋～→玉名駅前,,3,,,,165
sankobus_165_165011_1_20260314,9330001006723,,玉名駅前→玉名市役所前～→玉名駅前,,3,,,,165
sankobus_165_165040_1_20260314,9330001006723,,くまもと県北病院前→玉名温泉～玉名高校→玉名駅前,,3,,,,165
sankobus_165_165041_1_20260314,9330001006723,,玉名駅前→玉名高校～玉名温泉→くまもと県北病院前,,3,,,,165
sankobus_165_165050_1_20260314,9330001006723,,くまもと県北病院前→玉名市役所～玉名中町→玉名駅前,,3,,,,165
sankobus_165_165051_1_20260314,9330001006723,,玉名駅前→玉名中町～玉名市役所→くまもと県北病院前,,3,,,,165
sankobus_704_704090_1_20260314,9330001006723,,特急：熊本駅→九産→大分,,3,,,,704
sankobus_704_704091_1_20260314,9330001006723,,特急：大分→九産→熊本駅,,3,,,,704
sankobus_705_705050_1_20260314,9330001006723,,熊本駅前→高千穂～高森→延岡駅,,3,,,,705
